Name,TitleID,Version,Size,Product Code,Region
Metroid™,000400000006EE00,1024,4.4 MB [35 blocks],Nintendo,USA
Aahh! Spot The Difference,000480044B565345,N/A,4.48 MB [36 blocks],Gamelion,USA
Box Pusher,000480044B514245,N/A,3.86 MB [31 blocks],cosmigo,USA
Dillon's Rolling Western™,000400000007C400,N/A,46.4 MB [371 blocks],Nintendo,USA
Super Mario Bros.™,000400000006E500,1024,4.32 MB [35 blocks],Nintendo,USA
iSpot Japan,000480044B334A45,N/A,6.0 MB [48 blocks],EnjoyUp Games,USA
Tales of the Abyss 3D,4000000061300,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
TEKKEN 3D Prime Edition,4000000080300,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
40-in-1 Explosive Megamix,000480044B343545,N/A,13.78 MB [110 blocks],Nordcurrent,USA
Sakura Samurai: Art of the Sword™,000400000007CD00,N/A,56.81 MB [454 blocks],Nintendo,USA
Mutant Mudds™,4000000086600,N/A,14.03 MB [112 blocks],Renegade Kid,USA
Flipper 2 - Flush the Goldfish,000480044B4B4E45,N/A,8.13 MB [65 blocks],Engine Software,USA
Pro Evolution Soccer 2012 3D,4000000067500,N/A,0B [N/A],KONAMI,USA
Gaia's Moon,000480044B4B4745,N/A,5.89 MB [47 blocks],EnjoyUp Games,USA
Zen Pinball 3D,000400000007FC00,N/A,65.98 MB [528 blocks],Zen Studios,USA
101 Pinball World,000480044B494945,N/A,9.68 MB [77 blocks],Selectsoft,USA
Hip Hop King: Rytmik Edition,000480044B525645,N/A,13.14 MB [105 blocks],Cinemax,USA
3 Heroes: Crystal Soul,000480044B335945,N/A,11.47 MB [92 blocks],CIRCLE Ent.,USA
Samurai Sword Destiny™,000400000007FB00,N/A,102.76 MB [822 blocks],UFO Interactive,USA
Cake Ninja,000480044B324A45,N/A,7.52 MB [60 blocks],Cypronia,USA
VVVVVV,000400000007FD00,2080,42.13 MB [337 blocks],Nicalis,USA
Mighty Switch Force!,4000000066300,1024,224.57 MB [1797 blocks],WayForward,USA
Doodle Fit,000480044B4B4245,N/A,5.49 MB [44 blocks],Gamelion,USA
Chronicles of Vampires: Origins,000480044B565745,N/A,11.58 MB [93 blocks],Teyon,USA
Rytmik Retrobits,000480044B595245,N/A,12.97 MB [104 blocks],Cinemax,USA
Swapnote™,4000000051700,3120,9.5 MB [76 blocks],Nintendo,USA
Elite Forces: Unit 77,000480044B343245,N/A,15.13 MB [121 blocks],Gammick Entertainment,USA
Pushmo™,4.00E+09,N/A,17.23 MB [138 blocks],Nintendo,USA
Word Searcher 4,000480044B573845,N/A,5.05 MB [40 blocks],Digital Leisure,USA
Castle Conqueror - Against,000480044B514F45,N/A,7.96 MB [64 blocks],CIRCLE Ent.,USA
Doctor Lautrec and the Forgotten Knights,4000000036800,N/A,0B [N/A],KONAMI,USA
House M.D. - Under The Big Top,000480044B494A45,N/A,13.73 MB [110 blocks],Legacy Interactive,USA
Jaws: Ultimate Predator,4000000048600,N/A,0B [N/A],Majesco Entertainment,USA
Double Bloob,000480044B4F5545,N/A,7.62 MB [61 blocks],Bloober Team,USA
Nano Assault,0004000000047B00,N/A,0B [N/A],Majesco Entertainment,USA
Come On! Heroes,000480044B4E4845,N/A,5.02 MB [40 blocks],CIRCLE Ent.,USA
Battle of the Elements,000480044B4C4D45,N/A,8.19 MB [66 blocks],EnjoyUp Games,USA
Face Racers: Photo Finish,4000000037200,N/A,0B [N/A],Majesco Entertainment,USA
Carnival Games® Wild West 3D,4000000061400,N/A,0B [N/A],Take-Two Interactive,USA
Play & Learn Chinese,000480044B465845,N/A,13.71 MB [110 blocks],Selectsoft,USA
Escape Trick: Convenience Store,000480044B354B45,N/A,9.16 MB [73 blocks],INTENSE,USA
3D Classics: Kirby's Adventure™,4000000054600,N/A,56.49 MB [452 blocks],Nintendo,USA
Shinobi™,0004000000055B00,N/A,0B [N/A],SEGA,USA
ACE COMBAT® Assault Horizon Legacy,4000000064900,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
Need For Speed™: The Run,4000000051400,N/A,0B [N/A],Electronic Arts,USA
LEGO® Harry Potter™: Years 5-7,000400000004A400,N/A,0B [N/A],WB Games,USA
Bloons® TD,000480044B4C4E45,N/A,4.13 MB [33 blocks],Ninja Kiwi,USA
Castle Conqueror - Heroes,000480044B433545,N/A,9.75 MB [78 blocks],CIRCLE Ent.,USA
Cave Story 3D,000400000004A100,N/A,0B [N/A],NIS America,USA
Michael Jackson The Experience,4000000048500,N/A,0B [N/A],Ubisoft,USA
Cut The Rope,000480044B4B5445,N/A,11.57 MB [93 blocks],Chillingo,USA
1950s Lawn Mower Kids™,000480044B393545,N/A,11.02 MB [88 blocks],Zordix,USA
House M.D. - Crashed,000480044B493445,N/A,14.96 MB [120 blocks],Legacy Interactive,USA
Generator Rex: Agent of Providence,0004000000036C00,N/A,0B [N/A],Activision,USA
Academy Checkers,000480044B345145,N/A,4.23 MB [34 blocks],Gamelion,USA
Pyramids,4000000068200,N/A,18.85 MB [151 blocks],VERSTRAETEN,USA
Captain America™: Super Soldier,4000000040600,N/A,0B [N/A],SEGA,USA
Puppies 3D,4.00E+08,N/A,0B [N/A],Ubisoft,USA
Centipede: Infestation,000400000004AD00,N/A,0B [N/A],Atari,USA
Ben 10™ Galactic Racing,4000000040700,N/A,0B [N/A],D3 Publisher,USA
Castle Conqueror - Revolution,000480044B514E45,1024,10.93 MB [87 blocks],CIRCLE Ent.,USA
Pet Zombies,4000000036200,N/A,0B [N/A],Majesco Entertainment,USA
Skylanders Spyro's Adventure,4.00E+09,N/A,0B [N/A],Activision,USA
1001 BlockBusters,000480044B494F45,N/A,5.79 MB [46 blocks],Selectsoft,USA
Furry Legends,000480044B345245,N/A,6.5 MB [52 blocks],Gamelion,USA
The Hidden,4000000037300,N/A,0B [N/A],Majesco Entertainment,USA
Simply Minesweeper,000480044B4D3345,N/A,3.27 MB [26 blocks],Engine Software,USA
House M.D. - Skull and Bones,000480044B493345,N/A,15.41 MB [123 blocks],Legacy Interactive,USA
Spider-Man™: Edge of Time,0004000000061A00,N/A,0B [N/A],Activision,USA
Bugs 'N' Balls,000480044B4B5145,N/A,5.54 MB [44 blocks],EnjoyUp Games,USA
Crystal Caverns of Amon-Ra,000480044B515145,N/A,5.81 MB [47 blocks],Selectsoft,USA
Pinball Hall of Fame: The Williams Collection,000400000004C600,N/A,0B [N/A],Crave Games,USA
Escape Trick: Ninja Castle,000480044B455945,N/A,10.95 MB [88 blocks],INTENSE,USA
3D Classics: TwinBee™,4000000054400,N/A,23.03 MB [184 blocks],Nintendo,USA
Frogger 3D,4000000036900,N/A,0B [N/A],KONAMI,USA
Defense of the Middle Kingdom,000480044B333545,N/A,9.97 MB [80 blocks],Aksys Games,USA
Bridge,000480044B394645,N/A,3.57 MB [29 blocks],cosmigo,USA
Mega Man™: Dr. Wily's Revenge,000400000004F100,N/A,3.67 MB [29 blocks],CAPCOM,USA
Thor™: God of Thunder,4000000040500,N/A,0B [N/A],SEGA,USA
Puzzler Mind Gym® 3,000400000004EC00,N/A,0B [N/A],Ubisoft,USA
Puzzle Rocks,000480044B504C45,N/A,10.45 MB [84 blocks],Cinemax,USA
House M.D. - Blue Meanie,000480044B494845,N/A,15.43 MB [123 blocks],Legacy Interactive,USA
Let's Create! Pottery,000480044B4C4A45,N/A,9.79 MB [78 blocks],Infinite Dreams,USA
Calculator,000480044B435945,N/A,1.82 MB [15 blocks],Cinemax,USA
Build-a-lot®,000480044B423645,N/A,13.67 MB [109 blocks],MumboJumbo,USA
3D Classics: Urban Champion™,4000000054500,N/A,15.28 MB [122 blocks],Nintendo,USA
DRIVER® RENEGADE,4000000036000,N/A,0B [N/A],Ubisoft,USA
James Noir's Hollywood Crimes™,4000000036100,N/A,0B [N/A],Ubisoft,USA
My Asian Farm,000480044B4C3345,N/A,5.56 MB [44 blocks],BiP media,USA
Crazy Hamster,000480044B4B3245,N/A,5.27 MB [42 blocks],Gamelion,USA
Play & Learn Spanish,000480044B465145,N/A,14.57 MB [117 blocks],Selectsoft,USA
My Australian Farm,000480044B4C3445,N/A,5.34 MB [43 blocks],BiP media,USA
Let's Golf! 3D,000400000005CA00,N/A,189.28 MB [1514 blocks],Gameloft,USA
Trollboarder,000480044B423745,N/A,6.56 MB [52 blocks],Enjoy Gaming,USA
3D Classics: Xevious™,4000000054700,N/A,18.71 MB [150 blocks],Nintendo,USA
Nintendo Video,000400000004AA00,N/A,4.11 MB [33 blocks],Nintendo,USA
PAC-MAN® & Galaga® Dimensions,4000000036300,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
MAHJONG CUB3D™,000400000004EB00,N/A,0B [N/A],ATLUS,USA
Balloon Pop® 2,0004000000035C00,N/A,0B [N/A],UFO Interactive,USA
AfterZoom,000480044B5A3645,N/A,9.41 MB [75 blocks],Abylight,USA
Extreme Hangman 2,000480044B584845,N/A,4.7 MB [38 blocks],Gamelion,USA
Puzzle Fever,000480044B4B4545,N/A,9.19 MB [73 blocks],Korner Entertainment,USA
Farm Frenzy,000480044B464B45,N/A,9.95 MB [80 blocks],Alawar,USA
Jewel Keepers: Easter Island,000480044B4A4245,N/A,6.96 MB [56 blocks],Nordcurrent,USA
Make Up & Style,000480044B594C45,N/A,11.63 MB [93 blocks],Cypronia,USA
Moto eXtreme,000480044B4F5845,N/A,15.02 MB [120 blocks],Chillingo,USA
The Lost Town - The Dust,000480044B4C4F45,N/A,11.08 MB [89 blocks],CIRCLE Ent.,USA
Hearts Spades Euchre,000480044B485145,N/A,3.63 MB [29 blocks],cosmigo,USA
Pro Jumper! Guilty Gear Tangent!?,000480044B465645,N/A,9.29 MB [74 blocks],Aksys Games,USA
Stratego®: Next Edition,000480044B544C45,N/A,11.71 MB [94 blocks],Games Factory Online,USA
Delbo,000480044B444245,N/A,5.02 MB [40 blocks],Koneko,USA
DualPenSports™,4000000036600,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
Gold Fever,000480044B473745,N/A,4.23 MB [34 blocks],TikGames,USA
Beach Party Craze,000480044B423545,N/A,12.26 MB [98 blocks],Alawar,USA
Cubic Ninja™,4000000046500,N/A,0B [N/A],Ubisoft,USA
Green Lantern™: Rise of the Manhunters,4000000035300,N/A,0B [N/A],WB Games,USA
Cartoon Network Punch Time Explosion,4000000043900,N/A,0B [N/A],Crave Games,USA
Deca Sports Extreme,4000000044600,N/A,0B [N/A],KONAMI,USA
3D Classics: Excitebike™,4000000054300,N/A,22.12 MB [177 blocks],Nintendo,USA
Crazy Cheebo: Puzzle Party,000480044B435145,N/A,5.66 MB [45 blocks],Cypronia,USA
BlazBlue: Continuum Shift II,000400000004AC00,N/A,0B [N/A],Aksys Games,USA
House M.D. - Globetrotting,000480044B475A45,N/A,15.5 MB [124 blocks],Legacy Interactive,USA
Valet Parking 1989™,000480044B565045,N/A,10.96 MB [88 blocks],Zordix,USA
DEAD OR ALIVE Dimensions,0004000000034F00,N/A,0B [N/A],KOEI TECMO AMERICA,USA
3D Twist & Match,000480044B334345,N/A,5.83 MB [47 blocks],Sanuk Games,USA
99Bullets,000480044B393945,N/A,5.89 MB [47 blocks],EnjoyUp Games,USA
Puzzle Quest: Challenge of the Warlords,000480044B505A45,N/A,14.97 MB [120 blocks],1st Playable,USA
Spongebob Squigglepants,4000000044500,N/A,0B [N/A],"THQ, INC.",USA
Big Bass Arcade,000480044B394745,N/A,5.64 MB [45 blocks],Big John Games,USA
Hellokids - Vol. 1: Coloring and Painting,000480044B4B4945,N/A,4.57 MB [37 blocks],BiP media,USA
Word Searcher 3,000480044B573645,N/A,5.05 MB [40 blocks],Digital Leisure,USA
Dream Trigger™ 3D,4000000043600,N/A,0B [N/A],D3 Publisher,USA
Mighty Milky Way,000480044B575945,N/A,10.86 MB [87 blocks],WayForward,USA
Ikibago,000480044B494245,N/A,10.56 MB [84 blocks],Koneko,USA
Picture Perfect Pocket Stylist,000480044B485245,N/A,11.01 MB [88 blocks],505 Games,USA
Anonymous Notes Chapter 2 - From The Abyss -,000480044B563245,N/A,5.6 MB [45 blocks],Sonic Powered,USA
Airport Mania®: First Flight,000480044B464145,N/A,5.67 MB [45 blocks],Lemon Team,USA
Inchworm Animation,000480044B495745,N/A,3.88 MB [31 blocks],Flat Black Films,USA
Music on: Learning Piano Volume 2,000480044B493745,N/A,4.13 MB [33 blocks],Abylight,USA
DodoGo! Robo,000480044B473545,N/A,5.25 MB [42 blocks],Koneko,USA
Escape Trick: The Secret of Rock City Prison,000480044B355145,N/A,11.66 MB [93 blocks],INTENSE,USA
Slingo Quest,000480044B514545,N/A,14.33 MB [115 blocks],MumboJumbo,USA
Absolute Baseball,000480044B453945,N/A,5.88 MB [47 blocks],TASUKE,USA
A Fairy Tale,000480044B465945,N/A,9.28 MB [74 blocks],Lemon Team,USA
Anonymous Notes Chapter 1 - From The Abyss -,000480044B564945,N/A,5.77 MB [46 blocks],Sonic Powered,USA
Combat of Giants™ Dinosaurs 3D,4000000035100,N/A,0B [N/A],Ubisoft,USA
Simply Solitaire,000480044B344C45,N/A,3.32 MB [27 blocks],Engine Software,USA
Faceez! Monsters,000480044B464D45,N/A,4.7 MB [38 blocks],Koneko,USA
SAMURAI WARRIORS®: Chronicles,0004000000034D00,N/A,0B [N/A],KOEI TECMO AMERICA,USA
BUST-A-MOVE UNIVERSE,4.00E+09,N/A,0B [N/A],"Square Enix, Inc.",USA
LEGO® Star Wars® III: The Clone Wars™,4000000035400,N/A,0B [N/A],LucasArts,USA
Madden NFL Football,4000000035500,N/A,0B [N/A],Electronic Arts,USA
The Sims™ 3,4000000036500,N/A,0B [N/A],Electronic Arts,USA
Steel Diver™,4000000032400,N/A,0B [N/A],Nintendo,USA
Asphalt™ 3D,0004000000034C00,N/A,0B [N/A],Ubisoft,USA
RIDGE RACER® 3D,4000000035800,N/A,0B [N/A],BANDAI NAMCO Entertainment,USA
Shapo,000480044B433445,N/A,5.35 MB [43 blocks],TikGames,USA
G.G Series D-TANK,000480044B544145,N/A,4.08 MB [33 blocks],Goodvision Corporation,USA
5 in 1 Mahjong,000480044B524A45,N/A,4.72 MB [38 blocks],cerasus.media,USA
Plants vs. Zombies,000480044B5A4C45,N/A,15.01 MB [120 blocks],PopCap,USA
G.G Series HORIZONTAL BAR,000480044B543245,N/A,2.69 MB [22 blocks],Goodvision Corporation,USA
My Little Restaurant,000480044B4C5445,N/A,6.58 MB [53 blocks],QubicGames,USA
G.G Series DRIFT CIRCUIT,000480044B324345,N/A,2.4 MB [19 blocks],Goodvision Corporation,USA
Arctic Escape,000480044B514145,N/A,4.46 MB [36 blocks],Teyon,USA
Remote Racers,000480044B515245,N/A,5.95 MB [48 blocks],QubicGames,USA
Panda Craze,000480044B433345,N/A,4.15 MB [33 blocks],TikGames,USA
505 Tangram,000480044B324F45,N/A,3.36 MB [27 blocks],cosmigo,USA
Boom Boom Squaries,000480044B424D45,N/A,3.58 MB [29 blocks],Gamelion,USA
G.G Series Dark Spirits,000480044B534445,N/A,3.33 MB [27 blocks],Goodvision Corporation,USA
101 Dolphin Pets,000480044B345A45,N/A,11.57 MB [93 blocks],Teyon,USA
Music on: Drums,000480044B514445,N/A,3.63 MB [29 blocks],Abylight,USA
myDiary™,000480044B594945,N/A,1.6 MB [13 blocks],Nnooo,USA
101 MiniGolf World,000480044B584945,N/A,8.33 MB [67 blocks],Teyon,USA
Digger Dan & Kaboom,000480044B424845,N/A,6.44 MB [52 blocks],Virtual Playground,USA
Airport Mania®: Non-Stop Flights,000480044B414645,N/A,5.99 MB [48 blocks],Lemon Team,USA
Rocks N' Rockets,000480044B524E45,N/A,3.03 MB [24 blocks],TikGames,USA
Animal Boxing,000480044B415845,N/A,14.24 MB [114 blocks],Gammick Entertainment,USA
The Seller,000480044B4C4C45,N/A,5.97 MB [48 blocks],CIRCLE Ent.,USA
Petz® Catz® Family,000480044B503545,N/A,11.74 MB [94 blocks],Ubisoft,USA
Word Searcher 2,000480044B575245,N/A,5.25 MB [42 blocks],Digital Leisure,USA
DodoGo! Challenge,000480044B444A45,N/A,11.01 MB [88 blocks],Koneko,USA
G.G Series Z•ONE,000480044B4E5A45,N/A,2.46 MB [20 blocks],Goodvision Corporation,USA
Fantasy Slots: Adventure Slots and Games,000480044B534645,N/A,9.61 MB [77 blocks],Big John Games,USA
Cosmo Fighters,000480044B435845,N/A,9.09 MB [73 blocks],Abylight,USA
Dragon's Lair® II: Time Warp,000480044B4C5945,N/A,15.1 MB [121 blocks],Digital Leisure,USA
Little Red Riding Hood's Zombie BBQ,000480044B5A4245,N/A,15.95 MB [128 blocks],Gammick Entertainment,USA
Space Ace®,000480044B413645,N/A,15.92 MB [127 blocks],Digital Leisure,USA
Dairojo! Samurai Defenders,000480044B463345,N/A,7.67 MB [61 blocks],Abylight,USA
Rytmik Rock Edition,000480044B525145,N/A,13.07 MB [105 blocks],Cinemax,USA
Frenzic,000480044B464F45,N/A,4.39 MB [35 blocks],Two Tribes Publishing,USA
Spot It! Challenge,000480044B495445,N/A,5.48 MB [44 blocks],Big John Games,USA
Music on: Electric Guitar,000480044B494545,N/A,3.15 MB [25 blocks],Abylight,USA
Supermarket Mania®,000480044B525A45,N/A,11.87 MB [95 blocks],G5 Entertainment,USA
21: Blackjack,000480044B424A45,N/A,5.91 MB [47 blocks],Digital Leisure,USA
Need for Speed™ Nitro-X,000480044B4E5045,N/A,15.37 MB [123 blocks],Electronic Arts,USA
Adventure in Vegas: Slot Machine,000480044B564745,N/A,10.73 MB [86 blocks],Gamelion,USA
Peg Solitaire,000480044B503845,N/A,6.45 MB [52 blocks],CIRCLE Ent.,USA
Go! Go! Island Rescue!,000480044B475145,N/A,10.21 MB [82 blocks],Connect2Media,USA
Advanced Circuits,000480044B414345,N/A,5.7 MB [46 blocks],BiP media,USA
Music on: Playing Piano,000480044B494345,N/A,4.35 MB [35 blocks],Abylight,USA
Armada,000480044B524445,N/A,6.63 MB [53 blocks],Zoo Games,USA
Academy: Tic-Tac-Toe,000480044B543345,N/A,3.51 MB [28 blocks],Gamelion,USA
Snapdots™,000480044B545954,N/A,3.13 MB [25 blocks],Nintendo,USA
Datamine,000480044B443845,N/A,6.16 MB [49 blocks],Enjoy Gaming,USA
G.G Series SUPER HERO OGRE,000480044B4F4745,N/A,4.01 MB [32 blocks],Goodvision Corporation,USA
Rummikub,000480044B525545,N/A,8.73 MB [70 blocks],Games Factory Online,USA
Shantae: Risky's Revenge,000480044B533345,N/A,15.96 MB [128 blocks],WayForward,USA
ZENONIA®,000480044B5A4145,N/A,13.02 MB [104 blocks],GAMEVIL,USA
Nintendo Countdown Calendar,000480044B415545,N/A,2.92 MB [23 blocks],Nintendo,USA
Everyday Soccer,000480044B415A45,N/A,8.02 MB [64 blocks],Aksys Games,USA
Castle Conqueror,000480044B434E45,N/A,11.33 MB [91 blocks],CIRCLE Ent.,USA
Crazy Pinball,000480044B434945,N/A,6.31 MB [51 blocks],dtp entertainment,USA
myNotebook: Tan™,000480044B4E3745,N/A,2.52 MB [20 blocks],Nnooo,USA
Simply Mahjong,000480044B344A45,N/A,3.43 MB [27 blocks],Engine Software,USA
Music on: Acoustic Guitar,000480044B473645,N/A,3.09 MB [25 blocks],Abylight,USA
My Exotic Farm,000480044B4D5645,N/A,5.37 MB [43 blocks],BiP media,USA
Music on: Learning Piano,000480044B383845,N/A,4.24 MB [34 blocks],Abylight,USA
myNotebook: Pearl™,000480044B4E3645,N/A,2.52 MB [20 blocks],Nnooo,USA
Absolute Reversi,000480044B413845,N/A,5.44 MB [43 blocks],TASUKE,USA
G.G Series NINJA KARAKURI DEN,000480044B415145,N/A,2.78 MB [22 blocks],Goodvision Corporation,USA
My Farm,000480044B4D5245,N/A,5.5 MB [44 blocks],BiP media,USA
Rytmik,000480044B524B45,N/A,12.4 MB [99 blocks],Cinemax,USA
3D Mahjong,000480044B4D4A45,N/A,3.12 MB [25 blocks],cosmigo,USA
myNotebook: Carbon™,000480044B4E3545,N/A,2.52 MB [20 blocks],Nnooo,USA
Absolute Chess,000480044B435A45,N/A,5.81 MB [47 blocks],TASUKE,USA
Rhythm Core Alpha,000480044B354145,N/A,5.9 MB [47 blocks],SoftEgg,USA
Blayzbloo: Super Melee Action Battle Royale,000480044B425A45,N/A,8.73 MB [70 blocks],Aksys Games,USA
Hints Hunter,000480044B484945,N/A,8.3 MB [66 blocks],CIRCLE Ent.,USA
Petz® Dogz® Family,000480044B503245,N/A,11.57 MB [93 blocks],Ubisoft,USA
Match Up!,000480044B555045,N/A,5.33 MB [43 blocks],Digital Leisure,USA
Absolute BrickBuster,000480044B365145,N/A,4.74 MB [38 blocks],TASUKE,USA
Crystal Monsters,000480044B434F45,N/A,8.65 MB [69 blocks],Gameloft,USA
Puffins: Let's Race!,000480044B4C5245,N/A,9.91 MB [79 blocks],Other Ocean,USA
Petz® Hamsterz® Family,000480044B503345,N/A,10.45 MB [84 blocks],Ubisoft,USA
Face Pilot™: Fly With Your Nintendo DSi Camera!,000480044B594245,N/A,8.54 MB [68 blocks],Nintendo,USA
Crazy Sudoku,000480044B435245,N/A,2.2 MB [18 blocks],dtp entertainment,USA
Hospital Havoc,000480044B484845,N/A,6.57 MB [53 blocks],ROCKYOU,USA
Petz® Kittens,000480044B504B45,N/A,11.42 MB [91 blocks],Ubisoft,USA
24/7 Solitaire,000480044B344945,N/A,2.52 MB [20 blocks],cosmigo,USA
Music on: Retro Keyboard,000480044B524845,N/A,3.35 MB [27 blocks],Abylight,USA
101 Shark Pets,000480044B345945,N/A,11.79 MB [94 blocks],Teyon,USA
Soul of Darkness,000480044B534B45,N/A,9.48 MB [76 blocks],Gameloft,USA
SteamWorld™ Tower Defense,000480044B535745,N/A,6.02 MB [48 blocks],Image & Form,USA
Date or Ditch,000480044B443245,N/A,8.01 MB [64 blocks],Gameloft,USA
Brain Drain™,000480044B424445,N/A,5.33 MB [43 blocks],Enjoy Gaming,USA
Battle of Giants™: Mutant Insects - Revenge,000480044B363445,N/A,15.56 MB [124 blocks],Ubisoft,USA
Maestro! Green Groove,000480044B4D5545,N/A,11.19 MB [90 blocks],Koneko,USA
Ancient Tribe,000480044B414545,N/A,5.97 MB [48 blocks],CIRCLE Ent.,USA
Super Swap,000480044B345745,N/A,9.49 MB [76 blocks],Teyon,USA
Legendary Wars: T-Rex Rumble,000480044B4C4445,N/A,15.11 MB [121 blocks],Interplay,USA
Puffins: Let's Fish!,000480044B4C4645,N/A,11.11 MB [89 blocks],Other Ocean,USA
Spin Six™,000480044B513645,N/A,12.5 MB [100 blocks],Nintendo,USA
Mega Words,000480044B574B45,N/A,8.11 MB [65 blocks],Digital Leisure,USA
16 Shot! SHOOTING WATCH,000480044B493645,N/A,1.72 MB [14 blocks],HUDSON SOFT,USA
Music on: Electronic Keyboard,000480044B4B3745,N/A,3.25 MB [26 blocks],Abylight,USA
A Kappa's Trail,000480044B504145,N/A,9.88 MB [79 blocks],Nintendo,USA
Telegraph Crosswords,000480044B585145,N/A,4.4 MB [35 blocks],Sanuk Games,USA
Flametail™,000480044B344B45,N/A,5.35 MB [43 blocks],Nintendo,USA
Don't Cross The Line,000480044B4D4C45,N/A,4.23 MB [34 blocks],Aksys Games,USA
Hero of Sparta,000480044B344845,N/A,11.88 MB [95 blocks],Gameloft,USA
A Topsy Turvy Life: The Turvys Strike Back™,000480044B333445,N/A,5.81 MB [46 blocks],KOEI TECMO AMERICA,USA
X-Scape™,000480044B445845,N/A,15.54 MB [124 blocks],Nintendo,USA
Telegraph Sudoku & Kakuro,000480044B584C45,N/A,3.68 MB [29 blocks],Sanuk Games,USA
Metal Torrent™,000480044B353945,N/A,4.22 MB [34 blocks],Nintendo,USA
A Topsy Turvy Life: Turvy Drops™,000480044B334D45,N/A,4.56 MB [36 blocks],KOEI TECMO AMERICA,USA
Frogger Returns,000480044B464745,N/A,7.51 MB [60 blocks],"Konami Digital Entertainment, Inc.",USA
Looksley's Line Up™,000480044B524745,N/A,8.72 MB [70 blocks],Nintendo,USA
Chess Challenge!,000480044B435445,N/A,7.08 MB [57 blocks],Digital Leisure,USA
Photo Dojo™,000480044B504245,N/A,2.46 MB [20 blocks],Nintendo,USA
1001 Crystal Mazes Collection,000480044B4F4B45,N/A,10.73 MB [86 blocks],Teyon,USA
Sokomania,000480044B534F45,N/A,3.68 MB [29 blocks],Cinemax,USA
Bounce & Break,000480044B5A4545,N/A,5.54 MB [44 blocks],Enjoy Gaming,USA
Crazy Golf,000480044B5A4745,N/A,5.77 MB [46 blocks],dtp entertainment,USA
DodoGo!,000480044B444445,N/A,15.55 MB [124 blocks],Koneko,USA
Ferrari GT: Evolution,000480044B465245,N/A,14.83 MB [119 blocks],Gameloft,USA
Puffins: Let's Roll,000480044B4C3245,N/A,9.97 MB [80 blocks],Other Ocean,USA
System Flaw Recruit,000480044B535945,N/A,5.67 MB [45 blocks],Enjoy Gaming,USA
SURVIVING HIGH SCHOOL™,000480044B335645,N/A,13.93 MB [111 blocks],Electronic Arts,USA
myPostcards™,000480044B4D4845,N/A,3.82 MB [31 blocks],Nnooo,USA
Game & Watch™: Ball,000480044B47424F,N/A,1.48 MB [12 blocks],Nintendo,USA
Game & Watch™: Donkey Kong Jr.,000480044B47444F,N/A,1.7 MB [14 blocks],Nintendo,USA
Game & Watch™: Flagman,000480044B47474F,N/A,1.6 MB [13 blocks],Nintendo,USA
7 Card Games,000480044B374345,N/A,8.19 MB [65 blocks],cerasus.media,USA
AiRace,000480044B415245,N/A,11.69 MB [94 blocks],QubicGames,USA
Gangstar 2: Kings of L.A.,000480044B474E45,N/A,11.14 MB [89 blocks],Gameloft,USA
Game & Watch™: Helmet,000480044B47484F,N/A,1.57 MB [13 blocks],Nintendo,USA
Game & Watch™: Manhole,000480044B474D4F,N/A,1.62 MB [13 blocks],Nintendo,USA
Game & Watch™: Vermin,000480044B47564F,N/A,1.52 MB [12 blocks],Nintendo,USA
Nintendo DSi™ Metronome,000480044B4D5445,N/A,1.42 MB [11 blocks],Nintendo,USA
Nintendo DSi™ Instrument Tuner,000480044B545545,N/A,1.83 MB [15 blocks],Nintendo,USA
Drift Street International,000480044B494645,N/A,9.13 MB [73 blocks],Tantalus,USA
Game & Watch™: Chef,000480044B47434F,N/A,1.64 MB [13 blocks],Nintendo,USA
Game & Watch™: Mario's Cement Factory,000480044B47464F,N/A,1.67 MB [13 blocks],Nintendo,USA
Game & Watch™: Judge,000480044B474A4F,N/A,1.59 MB [13 blocks],Nintendo,USA
Battle of Giants™: Dinosaurs - Fight For Survival,000480044B384745,N/A,15.59 MB [125 blocks],Ubisoft,USA
Zoo Frenzy,000480044B5A4645,N/A,10.75 MB [86 blocks],Gameloft,USA
Elemental Masters,000480044B454D45,N/A,15.87 MB [127 blocks],lbxgames,USA
Dracula - Undead Awakening,000480044B494445,N/A,11.01 MB [88 blocks],Chillingo,USA
Faceez,000480044B465A45,N/A,4.65 MB [37 blocks],Koneko,USA
Flight Control™,000480044B464945,N/A,6.74 MB [54 blocks],Firemint,USA
Aura-Aura Climber™,000480044B535245,N/A,4.64 MB [37 blocks],Nintendo,USA
Prehistorik Man,000480044B504845,N/A,3.96 MB [32 blocks],Interplay,USA
Spotto!™,000480044B535045,N/A,2.65 MB [21 blocks],Nintendo,USA
Extreme Hangman,000480044B455845,N/A,4.28 MB [34 blocks],Gamelion,USA
Link 'n' Launch™,000480044B505445,N/A,4.48 MB [36 blocks],Nintendo,USA
True Swing Golf Express,000480044B373245,N/A,12.77 MB [102 blocks],Nintendo,USA
5 in 1 Solitaire,000480044B354945,N/A,5.5 MB [44 blocks],Digital Leisure,USA
DOWNTOWN TEXAS HOLD'EM,000480044B445445,N/A,3.77 MB [30 blocks],Electronic Arts,USA
